context,question,answers,topic_lda,question_class,query,token_query,token_query_full_prompt,total_token_size,Recall@k,MRR,nDCG@k,transformation_latency,retrieval_generation_latency,total_latency,generated_answer,gpt_score
"Kerry was arrested on May 30, 1971, during a VVAW march to honor American POWs held captive by North Vietnam. The march was planned as a multi-day event from Concord to Boston, and while in Lexington, participants tried to camp on the village green. At 2:30 a.m., local and state police arrested 441 demonstrators, including Kerry, for trespassing. All were given the Miranda Warning and were hauled away on school buses to spend the night at the Lexington Public Works Garage. Kerry and the other protesters later paid a $5 fine, and were released. The mass arrests caused a community backlash and ended up giving positive coverage to the VVAW.",Why were the protesters arrested?,tried to camp on the village green,3,DESC,protesters,3.0,976.0,979,0.0,0.0,0.0,1.0745930671691895,1.1415836811065674,3.3231661319732666,Disruptions,0.0
"In 1886, Woolwich munitions workers founded the club as Dial Square. In 1913, the club crossed the city to Arsenal Stadium in Highbury. They became Tottenham Hotspur's nearest club, commencing the North London derby. In 2006, they moved to the Emirates Stadium in nearby Holloway. Arsenal earned €435.5m in 2014–15, with the Emirates Stadium generating the highest revenue in world football. Based on social media activity from 2014–15, Arsenal's fanbase is the fifth largest in the world. Forbes estimates the club was worth $1.3 billion in 2015.",How does Forbe's believe the Arsenal club was worth in 2015?,$1.3 billion,3,DESC,Forbe Arsenal club worth 2015,8.0,1239.0,1244,1.0,1.0,1.0,1.120807409286499,1.1045217514038086,3.257852077484131,$1.3 billion,1.0
"The Red Rose of Lancaster is the county flower found on the county's heraldic badge and flag. The rose was a symbol of the House of Lancaster, immortalised in the verse ""In the battle for England's head/York was white, Lancaster red"" (referring to the 15th-century Wars of the Roses). The traditional Lancashire flag, a red rose on a white field, was not officially registered. When an attempt was made to register it with the Flag Institute it was found that it was officially registered by Montrose in Scotland, several hundred years earlier with the Lyon Office. Lancashire's official flag is registered as a red rose on a gold field.",What is the county flower of Lancaster?,The Red Rose of Lancaster,3,DESC,county flower Lancaster,3.0,930.0,932,1.0,1.0,1.0,1.1678569316864014,1.0960302352905273,3.323946952819824,Red Rose,0.5
"Tucson has a desert climate (Köppen BWh), with two major seasons, summer and winter; plus three minor seasons: fall, spring, and the monsoon. Tucson averages 11.8 inches (299.7 mm) of precipitation per year, more than most other locations with desert climates, but it still qualifies due to its high evapotranspiration; in other words, it experiences a high net loss of water. A similar scenario is seen in Alice Springs, Australia, which averages 11 inches (279.4 mm) a year, but has a desert climate.",What is Tucson's climate type?,desert,3,DESC,Tucson climate type,5.0,1308.0,1318,1.0,1.0,1.0,1.1259558200836182,1.9050867557525635,4.082695722579956,Desert climate (Köppen BWh),0.5
"Brasília is known as a departing point for the practice of unpowered air sports, sports that may be practiced with hang gliding or paragliding wings. Practitioners of such sports reveal that, because of the city's dry weather, the city offers strong thermal winds and great ""cloud-streets"", which is also the name for a manoeuvre quite appreciated by practitioners. In 2003, Brasília hosted the 14th Hang Gliding World Championship, one of the categories of free flying. In August 2005, the city hosted the 2nd stage of the Brazilian Hang Gliding Championship.",Why is Brasilia a good place for air sports?,"strong thermal winds and great ""cloud-streets""",3,DESC,Brasilia good air sports,5.0,1216.0,1219,1.0,1.0,1.0,1.1095049381256104,0.9633564949035645,3.1918821334838867,Strong thermal winds,0.5
"Fog is fairly common, particularly in spring and early summer, and the occasional tropical storm or hurricane can threaten the region, especially in late summer and early autumn. Due to its situation along the North Atlantic, the city often receives sea breezes, especially in the late spring, when water temperatures are still quite cold and temperatures at the coast can be more than 20 °F (11 °C) colder than a few miles inland, sometimes dropping by that amount near midday. Thunderstorms occur from May to September, that are occasionally severe with large hail, damaging winds and heavy downpours. Although downtown Boston has never been struck by a violent tornado, the city itself has experienced many tornado warnings. Damaging storms are more common to areas north, west, and northwest of the city. Boston has a relatively sunny climate for a coastal city at its latitude, averaging over 2,600 hours of sunshine per annum.",What months do thunderstorms occur in Boston?,May to September,3,DESC,months thunderstorms Boston,3.0,1658.0,1661,1.0,1.0,1.0,1.160945177078247,1.1333637237548828,3.299381732940674,May to September,1.0
"Temperature extremes are moderated by the adjacent Puget Sound, greater Pacific Ocean, and Lake Washington. The region is largely shielded from Pacific storms by the Olympic Mountains and from Arctic air by the Cascade Range. Despite being on the margin of the rain shadow of the Olympic Mountains, the city has a reputation for frequent rain. This reputation stems from the frequency of light precipitation in the fall, winter, and spring. In an average year, at least 0.01 inches (0.25 mm) of precipitation falls on 150 days, more than nearly all U.S. cities east of the Rocky Mountains. It is cloudy 201 days out of the year and partly cloudy 93 days. Official weather and climatic data is collected at Seattle–Tacoma International Airport, located about 19 km (12 mi) south of downtown in the city of SeaTac, which is at a higher elevation, and records more cloudy days and fewer partly cloudy days per year.",What land mass protects Seattle from Pacific caused weather?,Olympic Mountains,3,DESC,land mass Seattle Pacific weather,5.0,1734.0,1737,1.0,1.0,1.0,1.1030666828155518,1.417055606842041,3.6101064682006836,Olympic Mountains,1.0
"The Alpine region has a strong cultural identity. The traditional culture of farming, cheesemaking, and woodworking still exists in Alpine villages, although the tourist industry began to grow early in the 20th century and expanded greatly after World War II to become the dominant industry by the end of the century. The Winter Olympic Games have been hosted in the Swiss, French, Italian, Austrian and German Alps. At present the region is home to 14 million people and has 120 million annual visitors.",What is the dominant industry in the Alpine region? ,tourist industry,3,DESC,dominant industry Alpine region,5.0,826.0,828,1.0,0.5,0.6309297535714575,1.1032280921936035,1.0885138511657715,3.338035821914673,Tourism,0.8
"The governing bodies in each country operate league systems in a domestic season, normally comprising several divisions, in which the teams gain points throughout the season depending on results. Teams are placed into tables, placing them in order according to points accrued. Most commonly, each team plays every other team in its league at home and away in each season, in a round-robin tournament. At the end of a season, the top team is declared the champion. The top few teams may be promoted to a higher division, and one or more of the teams finishing at the bottom are relegated to a lower division.",What do teams gain for doing well throughout the season?,points,3,DESC,teams gain doing well season,5.0,1088.0,1089,1.0,0.2,0.38685280723454163,1.168731927871704,1.065429925918579,3.2850425243377686,Points,1.0
"In the medieval period the wall circuit was expanded. Via Vittorio Emanuele continued to be the main road east-west through the walled city. West gate was still Porta Nuova, the circuit continued to Corso Alberti, to Piazza Vittorio Emanuele Orlando where it turned east along Via Volturno to Piazza Verdi and along the line of Via Cavour. At this north-east corner there was a defence, Castello a Mare, to protect the port at La Cala. A huge chain was used to block La Cala with the other end at S Maria della Catena (St Mary of the Chain). The sea-side wall was along the western side of Foro Italico Umberto. The wall turns west along the northern side of Via Abramo Lincoln, continues along Corso Tukory. The wall turns north approximately on Via Benedetto, to Palazzo dei Normanni and back to Porta Nuova. Source: Palermo - City Guide by Adriana Chirco, 1998, Dario Flaccovio Editore.",What was the purpose of Castello a Mare?,to protect the port at La Cala,3,DESC,purpose Castello Mare,4.0,1153.0,1155,0.0,0.0,0.0,1.160484790802002,1.4987139701843262,3.7659287452697754,Not provided,0.0
"The Twilight Zone Tower of Terror is the common name for a series of elevator attractions at the Disney's Hollywood Studios park in Orlando, the Disney California Adventure Park park in Anaheim, the Walt Disney Studios Park in Paris and the Tokyo DisneySea park in Tokyo. The central element of this attraction is a simulated free-fall achieved through the use of a high-speed elevator system. For safety reasons, passengers are seated and secured in their seats rather than standing. Unlike most traction elevators, the elevator car and counterweight are joined using a rail system in a continuous loop running through both the top and the bottom of the drop shaft. This allows the drive motor to pull down on the elevator car from underneath, resulting in downward acceleration greater than that of normal gravity. The high-speed drive motor is used to rapidly lift the elevator as well.",Do ride goers stand or sit?,passengers are seated and secured in their seats rather than standing,3,DESC,ride goers stand,4.0,1046.0,1047,1.0,0.25,0.43067655807339306,1.0761535167694092,1.0232315063476562,3.1860878467559814,Sit,0.5
"People lived on the edge of the desert thousands of years ago since the last ice age. The Sahara was then a much wetter place than it is today. Over 30,000 petroglyphs of river animals such as crocodiles survive, with half found in the Tassili n'Ajjer in southeast Algeria. Fossils of dinosaurs, including Afrovenator, Jobaria and Ouranosaurus, have also been found here. The modern Sahara, though, is not lush in vegetation, except in the Nile Valley, at a few oases, and in the northern highlands, where Mediterranean plants such as the olive tree are found to grow. It was long believed that the region had been this way since about 1600 BCE, after shifts in the Earth's axis increased temperatures and decreased precipitation. However, this theory has recently been called into dispute, when samples taken from several 7 million year old sand deposits led scientists to reconsider the timeline for desertification.",What is believed to have increased temperatures in the   Sahara?,shifts in the Earth's axis,3,DESC,increased temperatures Sahara,4.0,2244.0,2247,0.0,0.0,0.0,1.1297519207000732,1.122795820236206,3.2480692863464355,Sinking air,0.0
"Mexico City is located in the Valley of Mexico, sometimes called the Basin of Mexico. This valley is located in the Trans-Mexican Volcanic Belt in the high plateaus of south-central Mexico. It has a minimum altitude of 2,200 meters (7,200 feet) above sea level and is surrounded by mountains and volcanoes that reach elevations of over 5,000 metres (16,000 feet). This valley has no natural drainage outlet for the waters that flow from the mountainsides, making the city vulnerable to flooding. Drainage was engineered through the use of canals and tunnels starting in the 17th century.",Why is Mexico City vulnerable to flooding?,no natural drainage outlet for the waters that flow from the mountainsides,3,DESC,Mexico City flooding,3.0,953.0,956,1.0,1.0,1.0,1.074416160583496,1.0841712951660156,3.1774535179138184,No natural drainage,0.8
"After the American Revolutionary War, the number and proportion of free people of color increased markedly in the North and the South as slaves were freed. Most northern states abolished slavery, sometimes, like New York, in programs of gradual emancipation that took more than two decades to be completed. The last slaves in New York were not freed until 1827. In connection with the Second Great Awakening, Quaker and Methodist preachers in the South urged slaveholders to free their slaves. Revolutionary ideals led many men to free their slaves, some by deed and others by will, so that from 1782 to 1810, the percentage of free people of color rose from less than one percent to nearly 10 percent of blacks in the South.",What caused many men to free slaves from 1782 to 1810?,Revolutionary ideals,3,DESC,free slaves 1782 1810,8.0,941.0,945,1.0,1.0,1.0,1.1311776638031006,0.9885921478271484,3.138904333114624,Revolutionary ideals,1.0
"The Tucson metro area is served by many local television stations and is the 68th largest designated market area (DMA) in the U.S. with 433,310 homes (0.39% of the total U.S.). It is limited to the three counties of southeastern Arizona (Pima, Santa Cruz, and Cochise) The major television networks serving Tucson are: KVOA 4 (NBC), KGUN 9 (ABC), KMSB-TV 11 (Fox), KOLD-TV 13 (CBS), KTTU 18 (My Network TV) and KWBA 58 (The CW). KUAT-TV 6 is a PBS affiliate run by the University of Arizona (as is sister station KUAS 27).",What is Tucson's NBC station?,KVOA 4,3,DESC,Tucson NBC station,5.0,1223.0,1228,1.0,1.0,1.0,1.1191771030426025,1.2393934726715088,3.4716784954071045,KVOA 4,1.0
"In Knoxville, the Tennessee Volunteers college team has played in the Southeastern Conference of the National Collegiate Athletic Association since 1932. The football team has won 13 SEC championships and 25 bowls, including four Sugar Bowls, three Cotton Bowls, an Orange Bowl and a Fiesta Bowl. Meanwhile, the men's basketball team has won four SEC championships and reached the NCAA Elite Eight in 2010. In addition, the women's basketball team has won a host of SEC regular-season and tournament titles along with 8 national titles.",What is the farthest the Tennessee Volunteers have progressed in the NCAA men's basketball tournament?,Elite Eight,3,DESC,Tennessee Volunteers NCAA men s basketball tournament,8.0,1093.0,1095,1.0,1.0,1.0,1.1205527782440186,1.0654733180999756,3.233767032623291,Elite Eight,1.0
"Carnival in the Netherlands is called Carnaval, Vastenavond or Vastelaovend(j), and is most celebrated in traditionally Catholic regions, mainly the southern provinces North Brabant and Limburg. Dutch Carnaval is officially celebrated on the Sunday through Tuesday preceding Ash Wednesday. Although traditions vary from town to town, some common characteristics of Dutch Carnaval include a parade, a ""prince"" plus cortège (""Jester/adjutant and Council of 11""), a Peasant Wedding (boerenbruiloft), and eating herring (haring happen) on Ash Wednesday.","What is dutch for ""Peasant Wedding""?",boerenbruiloft,3,DESC,dutch Peasant Wedding,5.0,1038.0,1043,1.0,1.0,1.0,1.4504737854003906,1.1066246032714844,3.6373066902160645,boerenbruiloft,1.0
"Within the City of Westminster in London the entertainment district of the West End has its focus around Leicester Square, where London and world film premieres are held, and Piccadilly Circus, with its giant electronic advertisements. London's theatre district is here, as are many cinemas, bars, clubs and restaurants, including the city's Chinatown district (in Soho), and just to the east is Covent Garden, an area housing speciality shops. The city is the home of Andrew Lloyd Webber, whose musicals have dominated the West End theatre since the late 20th century. The United Kingdom's Royal Ballet, English National Ballet, Royal Opera and English National Opera are based in London and perform at the Royal Opera House, the London Coliseum, Sadler's Wells Theatre and the Royal Albert Hall as well as touring the country.",What is a prominent feature of Picadilly Circus?,giant electronic advertisements,3,DESC,Picadilly Circus,4.0,1244.0,1246,1.0,0.5,0.6309297535714575,1.0772881507873535,1.0627086162567139,3.2324891090393066,Electronic advertisements,0.8
"Many globally popular sports had modern rules codified in the British Isles, including golf, association football, cricket, rugby, snooker and darts, as well as many minor sports such as croquet, bowls, pitch and putt, water polo and handball. A number of sports are popular throughout the British Isles, the most prominent of which is association football. While this is organised separately in different national associations, leagues and national teams, even within the UK, it is a common passion in all parts of the islands. Rugby union is also widely enjoyed across the islands with four national teams from England, Ireland, Scotland and Wales. The British and Irish Lions is a team chosen from each national team and undertakes tours of the southern hemisphere rugby playing nations every four years. Ireland play as a united team, represented by players from both Northern Ireland and the Republic. These national rugby teams play each other each year for the Triple Crown as part of the Six Nations Championship. Also since 2001 the professional club teams of Ireland, Scotland, Wales and Italy compete against each other in the RaboDirect Pro12.",How often do the national rugby teams play for the Triple Crown?,each year,3,DESC,national rugby teams Triple Crown,5.0,1150.0,1152,1.0,1.0,1.0,1.1363141536712646,1.0513887405395508,3.2646639347076416,Each year,0.9
"New Haven (local /nuː ˈheɪvən/, noo-HAY-vən), in the U.S. state of Connecticut, is the principal municipality in Greater New Haven, which had a total population of 862,477 in 2010. It is located on New Haven Harbor on the northern shore of the Long Island Sound in New Haven County, Connecticut, which in turn comprises the outer limits of the New York metropolitan area. It is the second-largest city in Connecticut (after Bridgeport), with a population of 129,779 people as of the 2010 United States Census. According to a census of 1 July 2012, by the Census Bureau, the city had a population of 130,741.","What is the metropolitan next to New Haven County, Connecticut? ",New York,3,DESC,metropolitan New Haven Connecticut,5.0,1166.0,1170,1.0,1.0,1.0,1.0914490222930908,1.1293208599090576,3.2958691120147705,New York metropolitan area,0.8
"The so-called ""Sack of Palermo"" is one of the major visible faces of the problem. The term is used to indicate the speculative building practices that have filled the city with poor buildings. The reduced importance of agriculture in the Sicilian economy has led to a massive migration to the cities, especially Palermo, which swelled in size, leading to rapid expansion towards the north. The regulatory plans for expansion was largely ignored in the boom. New parts of town appeared almost out of nowhere, but without parks, schools, public buildings, proper roads and the other amenities that characterise a modern city.",Why did Palermo substancially grow in size?,reduced importance of agriculture in the Sicilian economy has led to a massive migration to the cities,3,DESC,Why Palermo grow size,4.0,1483.0,1484,1.0,1.0,1.0,1.1127314567565918,1.1952049732208252,3.624109983444214,Migration,0.5
"This is a socio-economic bloc of nations in or near the Caribbean Sea. Other outlying member states include the Co-operative Republic of Guyana and the Republic of Suriname in South America, along with Belize in Central America. The Turks and Caicos Islands, an associate member of CARICOM, and the Commonwealth of The Bahamas, a full member of CARICOM, are in the Atlantic, but near to the Caribbean. Other nearby nations or territories, such as the United States, are not members (although the US Commonwealth of Puerto Rico has observer status, and the United States Virgin Islands announced in 2007 they would seek ties with CARICOM). Bermuda, at roughly a thousand miles from the Caribbean Sea, has little trade with, and little economically in common with, the region, and joined primarily to strengthen cultural links.",Why did Bermuda join CARICOM?,primarily to strengthen cultural links.,3,DESC,CARICOM,2.0,1117.0,1120,1.0,0.5,0.6309297535714575,1.1672039031982422,1.1500802040100098,3.40378475189209,Cultural links,0.8
"Birds live and breed in most terrestrial habitats and on all seven continents, reaching their southern extreme in the snow petrel's breeding colonies up to 440 kilometres (270 mi) inland in Antarctica. The highest bird diversity occurs in tropical regions. It was earlier thought that this high diversity was the result of higher speciation rates in the tropics, however recent studies found higher speciation rates in the high latitudes that were offset by greater extinction rates than in the tropics. Several families of birds have adapted to life both on the world's oceans and in them, with some seabird species coming ashore only to breed and some penguins have been recorded diving up to 300 metres (980 ft).",Some seabird species only come ashore for what purpose?,to breed,3,DESC,seabird species ashore,6.0,811.0,813,1.0,0.5,0.6309297535714575,1.147810459136963,1.1069810390472412,3.5234243869781494,Breeding,0.8
"The term Appalachian refers to several different regions associated with the mountain range. Most broadly, it refers to the entire mountain range with its surrounding hills and the dissected plateau region. The term is often used more restrictively to refer to regions in the central and southern Appalachian Mountains, usually including areas in the states of Kentucky, Tennessee, Virginia, Maryland, West Virginia, and North Carolina, as well as sometimes extending as far south as northern Alabama, Georgia and western South Carolina, and as far north as Pennsylvania, southern Ohio and parts of southern upstate New York.",What does the term Appalachian refer to?,several different regions associated with the mountain range,3,DESC,term Appalachian refer,3.0,1087.0,1090,1.0,1.0,1.0,1.0906226634979248,1.0911226272583008,3.236751079559326,Mountain range regions,0.5
"Developments in painting included experiments in chiaroscuro by Zeuxis and the development of landscape painting and still life painting. Greek temples built during the Hellenistic period were generally larger than classical ones, such as the temple of Artemis at Ephesus, the temple of Artemis at Sardis, and the temple of Apollo at Didyma (rebuilt by Seleucus in 300 BCE). The royal palace (basileion) also came into its own during the Hellenistic period, the first extant example being the massive fourth-century villa of Cassander at Vergina.",What is a Greek royal palace called?,basileion,3,DESC,Greek royal palace,3.0,1294.0,1297,1.0,0.5,0.6309297535714575,1.0983781814575195,1.0565848350524902,3.231459140777588,Basileion,1.0
"The Freeview HD service currently contains 10 HD channels (as of December 2013[update]) and was rolled out region by region across the UK in accordance with the digital switchover process, finally being completed in October 2012. However, Freeview HD is not the first HDTV service over digital terrestrial television in Europe;",How was the Freeview HD service rolled out in the UK?,region by region,3,DESC,Freeview HD service rolled UK,6.0,866.0,869,1.0,1.0,1.0,1.073345422744751,0.9469177722930908,3.045279026031494,Region by region,0.9
"Yale is noted for its largely Collegiate Gothic campus as well as for several iconic modern buildings commonly discussed in architectural history survey courses: Louis Kahn's Yale Art Gallery and Center for British Art, Eero Saarinen's Ingalls Rink and Ezra Stiles and Morse Colleges, and Paul Rudolph's Art & Architecture Building. Yale also owns and has restored many noteworthy 19th-century mansions along Hillhouse Avenue, which was considered the most beautiful street in America by Charles Dickens when he visited the United States in the 1840s. In 2011, Travel+Leisure listed the Yale campus as one of the most beautiful in the United States.",What is Yale largely known for?,Collegiate Gothic campus,3,DESC,Yale known for,4.0,1725.0,1730,1.0,0.25,0.43067655807339306,1.04793119430542,1.4741744995117188,3.695242404937744,Collegiate Gothic campus,1.0
"The capital and largest city is Lahore which was the historical capital of the wider Punjab region. Other important cities include Faisalabad, Rawalpindi, Gujranwala, Sargodha, Multan, Sialkot, Bahawalpur, Gujrat, Sheikhupura, Jhelum and Sahiwal. Undivided Punjab is home to six rivers, of which five flow through Pakistani Punjab. From west to east, these are: the Indus, Jhelum, Beas, Chenab, Ravi and Sutlej. Nearly 60% of Pakistan's population lives in the Punjab. It is the nation's only province that touches every other province; it also surrounds the federal enclave of the national capital city at Islamabad. In the acronym P-A-K-I-S-T-A-N, the P is for Punjab.",What is Pakistan's capital?,Islamabad,3,DESC,Pakistan ' capital,3.0,1220.0,1222,1.0,1.0,1.0,1.3034324645996094,1.5809516906738281,4.181616544723511,Islamabad,1.0
"Among Seattle's prominent annual fairs and festivals are the 24-day Seattle International Film Festival, Northwest Folklife over the Memorial Day weekend, numerous Seafair events throughout July and August (ranging from a Bon Odori celebration to the Seafair Cup hydroplane races), the Bite of Seattle, one of the largest Gay Pride festivals in the United States, and the art and music festival Bumbershoot, which programs music as well as other art and entertainment over the Labor Day weekend. All are typically attended by 100,000 people annually, as are the Seattle Hempfest and two separate Independence Day celebrations.",What is the focus of the Bumbershoot festival?,art and music,3,DESC,Bumbershoot festival,4.0,1140.0,1143,1.0,1.0,1.0,1.103653907775879,1.0685524940490723,3.2048518657684326,Art and music,0.9
"The city is also home to the Heineken Brewery that brews Murphy's Irish Stout and the nearby Beamish and Crawford brewery (taken over by Heineken in 2008) which have been in the city for generations. 45% of the world's Tic Tac sweets are manufactured at the city's Ferrero factory. For many years, Cork was the home to Ford Motor Company, which manufactured cars in the docklands area before the plant was closed in 1984. Henry Ford's grandfather was from West Cork, which was one of the main reasons for opening up the manufacturing facility in Cork. But technology has replaced the old manufacturing businesses of the 1970s and 1980s, with people now working in the many I.T. centres of the city – such as Amazon.com, the online retailer, which has set up in Cork Airport Business Park.",Why was it natural to have Ford Motor Company based in Cork?,Henry Ford's grandfather was from West Cork,3,DESC,Why natural Ford Motor Company Cork,6.0,1157.0,1166,1.0,1.0,1.0,1.1237246990203857,1.1172051429748535,3.2608656883239746,Henry Ford's grandfather was from West Cork.,1.0
"In the high villages people live in homes built according to medieval designs that withstand cold winters. The kitchen is separated from the living area (called the stube, the area of the home heated by a stove), and second-floor bedrooms benefit from rising heat. The typical Swiss chalet originated in the Bernese Oberland. Chalets often face south or downhill, and are built of solid wood, with a steeply gabled roof to allow accumulated snow to slide off easily. Stairs leading to upper levels are sometimes built on the outside, and balconies are sometimes enclosed.",What do people in high villages build their homes according to?,medieval designs that withstand cold winters,3,DESC,people high villages build homes,5.0,953.0,956,1.0,0.5,0.6309297535714575,1.0791263580322266,1.099529504776001,3.244431495666504,medieval designs,0.5
"In the colonial years, while conditions were more fluid, white women, indentured servant or free, and African men, servant, slave or free, made unions. Because the women were free, their mixed-race children were born free; they and their descendants formed most of the families of free people of color during the colonial period in Virginia. The scholar Paul Heinegg found that eighty percent of the free people of color in North Carolina in censuses from 1790–1810 could be traced to families free in Virginia in colonial years.",What is Paul Heinegg?,scholar,3,DESC,Heinegg,3.0,1151.0,1152,0.0,0.0,0.0,1.1141469478607178,1.0468978881835938,3.257789134979248,Unknown,0.0
"The origins of the people of Tuvalu are addressed in the theories regarding migration into the Pacific that began about 3000 years ago. During pre-European-contact times there was frequent canoe voyaging between the nearer islands including Samoa and Tonga. Eight of the nine islands of Tuvalu were inhabited; thus the name, Tuvalu, means ""eight standing together"" in Tuvaluan (compare to *walo meaning ""eight"" in Proto-Austronesian). Possible evidence of fire in the Caves of Nanumanga may indicate human occupation for thousands of years.",What is the native language meaning of Tuvalu?,eight standing together,3,DESC,native language meaning Tuvalu,5.0,1076.0,1079,1.0,0.3333333333333333,0.5,1.0573725700378418,1.0551297664642334,3.1802539825439453,Eight standing together,1.0
"The Late Triassic spans from 237 million to 200 million years ago. Following the bloom of the Middle Triassic, the Late Triassic featured frequent heat spells, as well as moderate precipitation (10-20 inches per year). The recent warming led to a boom of reptilian evolution on land as the first true dinosaurs evolve, as well as pterosaurs. All this climatic change, however, resulted in a large die-out known as the Triassic-Jurassic extinction event, in which all archosaurs (excluding ancient crocodiles), most synapsids, and almost all large amphibians went extinct, as well as 34% of marine life in the fourth mass extinction event of the world. The cause is debatable.",What was the only archosaur to survive the fourth mass extinction?,crocodiles,3,DESC,only archosaur fourth mass extinction,7.0,1066.0,1070,1.0,0.3333333333333333,0.5,1.0679237842559814,1.1590576171875,3.2840182781219482,Ancient crocodiles,0.5
"Furthermore, evidence exists that hunting may have been one of the multiple environmental factors leading to extinctions of the holocene megafauna and their replacement by smaller herbivores. North American megafauna extinction was coincidental with the Younger Dryas impact event, possibly making hunting a less critical factor in prehistoric species loss than had been previously thought. However, in other locations such as Australia, humans are thought to have played a very significant role in the extinction of the Australian megafauna that was widespread prior to human occupation.",What does evidence suggest hunting may have been a factor in the extinction of?,holocene megafauna,3,DESC,evidence suggest hunting factor in extinction,7.0,992.0,997,1.0,1.0,1.0,1.081430435180664,1.0881140232086182,3.971848249435425,Holocene megafauna,1.0
"The Kalahari Desert, an arid region shared with South Africa and Botswana, is one of Namibia's well-known geographical features. The Kalahari, while popularly known as a desert, has a variety of localised environments, including some verdant and technically non-desert areas. One of these, known as the Succulent Karoo, is home to over 5,000 species of plants, nearly half of them endemic; Approximately 10 percent of the world's succulents are found in the Karoo. The reason behind this high productivity and endemism may be the relatively stable nature of precipitation.",What is probably the reason there are so many unique plants in Karoo?,stable nature of precipitation,3,DESC,reason many unique plants in Karoo,7.0,956.0,958,1.0,0.5,0.6309297535714575,1.102430820465088,1.070924997329712,3.862571954727173,Stable precipitation,0.8
"In 2002 the Antarctic Peninsula's Larsen-B ice shelf collapsed. Between 28 February and 8 March 2008, about 570 km2 (220 sq mi) of ice from the Wilkins Ice Shelf on the southwest part of the peninsula collapsed, putting the remaining 15,000 km2 (5,800 sq mi) of the ice shelf at risk. The ice was being held back by a ""thread"" of ice about 6 km (4 mi) wide, prior to its collapse on 5 April 2009. According to NASA, the most widespread Antarctic surface melting of the past 30 years occurred in 2005, when an area of ice comparable in size to California briefly melted and refroze; this may have resulted from temperatures rising to as high as 5 °C (41 °F).",How high could the temperatures have risen to cause the melting?,5 °C,3,DESC,high temperatures risen melting,4.0,1271.0,1279,1.0,1.0,1.0,1.1725866794586182,1.1820905208587646,3.493203639984131,5 °C (41 °F),0.8
"From 1989 through 1996, the total area of the US was listed as 9,372,610 km2 (3,618,780 sq mi) (land + inland water only). The listed total area changed to 9,629,091 km2 (3,717,813 sq mi) in 1997 (Great Lakes area and coastal waters added), to 9,631,418 km2 (3,718,711 sq mi) in 2004, to 9,631,420 km2 (3,718,710 sq mi) in 2006, and to 9,826,630 km2 (3,794,080 sq mi) in 2007 (territorial waters added). Currently, the CIA World Factbook gives 9,826,675 km2 (3,794,100 sq mi), the United Nations Statistics Division gives 9,629,091 km2 (3,717,813 sq mi), and the Encyclopædia Britannica gives 9,522,055 km2 (3,676,486 sq mi)(Great Lakes area included but not coastal waters). These source consider only the 50 states and the Federal District, and exclude overseas territories.","According to the CIA World Factbook, what is the total area of the US in miles?","3,794,100 sq mi",3,DESC,CIA World Factbook total area US miles,8.0,1055.0,1062,1.0,1.0,1.0,1.1540946960449219,1.1841354370117188,3.4570047855377197,"3,794,100 sq mi",1.0
"In the 2011–12 season, Arsenal celebrated their 125th year anniversary. The celebrations included a modified version of the current crest worn on their jerseys for the season. The crest was all white, surrounded by 15 oak leaves to the right and 15 laurel leaves to the left. The oak leaves represent the 15 founding members of the club who met at the Royal Oak pub. The 15 laurel leaves represent the design detail on the six pence pieces paid by the founding fathers to establish the club. The laurel leaves also represent strength. To complete the crest, 1886 and 2011 are shown on either sides of the motto ""Forward"" at the bottom of the crest.",What do the 15 oak leaves on the anniversary crest indicate?,founding members,3,DESC,15 oak leaves anniversary crest,5.0,1045.0,1048,1.0,1.0,1.0,1.125209093093872,1.1005337238311768,3.3022022247314453,founding members,1.0
"Victoria's self-imposed isolation from the public diminished the popularity of the monarchy, and encouraged the growth of the republican movement. She did undertake her official government duties, yet chose to remain secluded in her royal residences—Windsor Castle, Osborne House, and the private estate in Scotland that she and Albert had acquired in 1847, Balmoral Castle. In March 1864, a protester stuck a notice on the railings of Buckingham Palace that announced ""these commanding premises to be let or sold in consequence of the late occupant's declining business"". Her uncle Leopold wrote to her advising her to appear in public. She agreed to visit the gardens of the Royal Horticultural Society at Kensington and take a drive through London in an open carriage.",What did Victoria's isolation give way to?,the growth of the republican movement,3,ENTY,Victoria ' s isolation,4.0,1429.0,1433,1.0,0.3333333333333333,0.5,1.1138052940368652,1.3786191940307617,3.6273257732391357,republican movement,0.8
"Tuvalu (i/tuːˈvɑːluː/ too-VAH-loo or /ˈtuːvəluː/ TOO-və-loo), formerly known as the Ellice Islands, is a Polynesian island nation located in the Pacific Ocean, midway between Hawaii and Australia. It comprises three reef islands and six true atolls spread out between the latitude of 5° to 10° south and longitude of 176° to 180°, west of the International Date Line. Its nearest neighbours are Kiribati, Nauru, Samoa and Fiji. Tuvalu has a population of 10,640 (2012 census). The total land area of the islands of Tuvalu is 26 square kilometres (10 sq mi).",What originally formed the Tuvalu islands?,reef,3,ENTY,formed Tuvalu islands,4.0,1001.0,1009,1.0,1.0,1.0,1.153465986251831,1.196155071258545,3.7998526096343994,The Eel and the Flounder,0.0
